restaurants-rerun1f150	show me all italian restaurants .	"now => ( @org.schema.Restaurant.Restaurant ) filter param:servesCuisine:String =~ "" italian "" => notify"	restaurants	now => ( schema_table ) filter param:property =~ VALUE => notify	now => ( schema_table ) filter param:property REL_OP VALUE => notify
people-rerun2f16	show me the names of people who were on the dean 's list .	"now => ( @org.schema.Person.Person ) filter param:award:Array(String) contains~ "" dean 's list "" => notify"	people	now => ( schema_table ) filter param:property contains~ VALUE => notify	now => ( schema_table ) filter param:property REL_OP VALUE => notify
people-rerun2f10	get me a boeing employee that graduated from harvard .	"now => ( @org.schema.Person.Person ) filter param:alumniOf:Array(Entity(org.schema.Person:Organization)) contains "" harvard "" ^^org.schema.Person:Organization and param:worksFor:Array(Entity(org.schema.Person:Organization)) contains "" boeing "" ^^org.schema.Person:Organization => notify"	people	now => ( schema_table ) filter param:property contains VALUE and param:property contains VALUE => notify	now => ( schema_table ) filter param:property REL_OP VALUE LOG_OP param:property REL_OP VALUE => notify
restaurants-rerun1f163	please tell me the location of dave 's seafood shack .	"now => [ param:geo:Location ] of ( ( @org.schema.Restaurant.Restaurant ) filter param:id:Entity(org.schema.Restaurant:Restaurant) =~ "" dave 's seafood shack "" ) => notify"	restaurants	now => [ param:property ] of ( ( schema_table ) filter param:property =~ VALUE ) => notify	now => [ param:property ] of ( ( schema_table ) filter param:property REL_OP VALUE ) => notify
movies-43	who created star wars ?	"now => [ param:creator:Array(Entity(org.schema.Movie:Person)) ] of ( ( @org.schema.Movie.Movie ) filter param:id:Entity(org.schema.Movie:Movie) =~ "" star wars "" ) => notify"	movies	now => [ param:property ] of ( ( schema_table ) filter param:property =~ VALUE ) => notify	now => [ param:property ] of ( ( schema_table ) filter param:property REL_OP VALUE ) => notify
books-146	what year was the hobbit written ?	"now => [ param:datePublished:Date ] of ( ( @org.schema.Book.Book ) filter param:id:Entity(org.schema.Book:Book) =~ "" hobbit "" ) => notify"	books	now => [ param:property ] of ( ( schema_table ) filter param:property =~ VALUE ) => notify	now => [ param:property ] of ( ( schema_table ) filter param:property REL_OP VALUE ) => notify
people-6	list names of those who have worked for both apple and samsung .	"now => ( @org.schema.Person.Person ) filter param:worksFor:Array(Entity(org.schema.Person:Organization)) contains "" apple "" ^^org.schema.Person:Organization and param:worksFor:Array(Entity(org.schema.Person:Organization)) contains "" samsung "" ^^org.schema.Person:Organization => notify"	people	now => ( schema_table ) filter param:property contains VALUE and param:property contains VALUE => notify	now => ( schema_table ) filter param:property REL_OP VALUE LOG_OP param:property REL_OP VALUE => notify
books-53	search for all books with NUMBER_0 pages or more .	now => ( @org.schema.Book.Book ) filter param:numberOfPages:Number >= NUMBER_0 => notify	books	now => ( schema_table ) filter param:property >= VALUE => notify	now => ( schema_table ) filter param:property REL_OP VALUE => notify
movies-67	what movies directed by spielberg star leonardo dicaprio ?	"now => ( @org.schema.Movie.Movie ) filter param:actor:Array(Entity(org.schema.Movie:Person)) contains "" leonardo dicaprio "" ^^org.schema.Movie:Person and param:director:Array(Entity(org.schema.Movie:Person)) contains "" spielberg "" ^^org.schema.Movie:Person => notify"	movies	now => ( schema_table ) filter param:property contains VALUE and param:property contains VALUE => notify	now => ( schema_table ) filter param:property REL_OP VALUE LOG_OP param:property REL_OP VALUE => notify
hotels-185	find a courtyard marriott hotel in downtown denver colrado .	"now => ( @org.schema.Hotel.Hotel ) filter param:geo:Location == location: "" downtown denver colrado "" and param:id:Entity(org.schema.Hotel:Hotel) =~ "" courtyard marriott "" => notify"	hotels	now => ( schema_table ) filter param:property == VALUE and param:property =~ VALUE => notify	now => ( schema_table ) filter param:property REL_OP VALUE LOG_OP param:property REL_OP VALUE => notify
restaurants-84	locate a restaurant located in the zip code of 17111 that opens before noon .	"now => ( @org.schema.Restaurant.Restaurant ) filter param:address.postalCode:String =~ "" 17111 "" and param:openingHours:RecurrentTimeSpecification contains time:12:0:0 => notify"	restaurants	now => ( schema_table ) filter param:property =~ VALUE and param:property contains VALUE => notify	now => ( schema_table ) filter param:property REL_OP VALUE LOG_OP param:property REL_OP VALUE => notify
movies-162	i 'd like comedy movies that are less than NUMBER_0 minutes long .	"now => ( @org.schema.Movie.Movie ) filter param:duration:Measure(ms) <= NUMBER_0 unit:min and param:genre:Array(String) contains~ "" comedy "" => notify"	movies	now => ( schema_table ) filter param:property <= VALUE and param:property contains~ VALUE => notify	now => ( schema_table ) filter param:property REL_OP VALUE LOG_OP param:property REL_OP VALUE => notify
movies-89	display r rated movies that are shorter than NUMBER_0 minutes	"now => ( @org.schema.Movie.Movie ) filter param:contentRating:String =~ "" r "" and param:duration:Measure(ms) <= NUMBER_0 unit:min => notify"	movies	now => ( schema_table ) filter param:property =~ VALUE and param:property <= VALUE => notify	now => ( schema_table ) filter param:property REL_OP VALUE LOG_OP param:property REL_OP VALUE => notify
books-122	is the art of war available in paperback ?	"now => ( @org.schema.Book.Book ) filter param:bookFormat:Enum(AudiobookFormat,EBook,GraphicNovel,Hardcover,Paperback) == enum:Paperback and param:id:Entity(org.schema.Book:Book) =~ "" art of war "" => notify"	books	now => ( schema_table ) filter param:property == VALUE and param:property =~ VALUE => notify	now => ( schema_table ) filter param:property REL_OP VALUE LOG_OP param:property REL_OP VALUE => notify
restaurants-191	display all mexican restaurants in the cheap price range	"now => ( @org.schema.Restaurant.Restaurant ) filter param:priceRange:Enum(cheap,moderate,expensive,luxury) == enum:cheap and param:servesCuisine:String =~ "" mexican "" => notify"	restaurants	now => ( schema_table ) filter param:property == VALUE and param:property =~ VALUE => notify	now => ( schema_table ) filter param:property REL_OP VALUE LOG_OP param:property REL_OP VALUE => notify
people-130	where does dr. allison smith currently work ?	"now => [ param:worksFor:Array(Entity(org.schema.Person:Organization)) ] of ( ( @org.schema.Person.Person ) filter param:id:Entity(org.schema.Person:Person) =~ "" allison smith "" ) => notify"	people	now => [ param:property ] of ( ( schema_table ) filter param:property =~ VALUE ) => notify	now => [ param:property ] of ( ( schema_table ) filter param:property REL_OP VALUE ) => notify
movies-340	can you tell me the rating of TIME_0 cowboy ?	"now => [ param:aggregateRating.ratingValue:Number ] of ( ( @org.schema.Movie.Movie ) filter param:id:Entity(org.schema.Movie:Movie) =~ "" TIME_0 cowboy "" ) => notify"	movies	now => [ param:property ] of ( ( schema_table ) filter param:property =~ VALUE ) => notify	now => [ param:property ] of ( ( schema_table ) filter param:property REL_OP VALUE ) => notify
books-131	how many pages is pet semetary ?	"now => [ param:numberOfPages:Number ] of ( ( @org.schema.Book.Book ) filter param:id:Entity(org.schema.Book:Book) =~ "" pet semetary "" ) => notify"	books	now => [ param:property ] of ( ( schema_table ) filter param:property =~ VALUE ) => notify	now => [ param:property ] of ( ( schema_table ) filter param:property REL_OP VALUE ) => notify
movies-113	what is the content rating for e.t. ?	"now => [ param:contentRating:String ] of ( ( @org.schema.Movie.Movie ) filter param:id:Entity(org.schema.Movie:Movie) =~ "" e.t. "" ) => notify"	movies	now => [ param:property ] of ( ( schema_table ) filter param:property =~ VALUE ) => notify	now => [ param:property ] of ( ( schema_table ) filter param:property REL_OP VALUE ) => notify
movies-319	find the movie 8 mile .	"now => ( @org.schema.Movie.Movie ) filter param:id:Entity(org.schema.Movie:Movie) =~ "" 8 mile "" => notify"	movies	now => ( schema_table ) filter param:property =~ VALUE => notify	now => ( schema_table ) filter param:property REL_OP VALUE => notify
people-132	what is the phone number for vetinarian robert packard in georgia ?	"now => [ param:telephone:Entity(tt:phone_number) ] of ( ( @org.schema.Person.Person ) filter param:address.addressLocality:String =~ "" georgia "" and param:id:Entity(org.schema.Person:Person) =~ "" robert packard "" and param:jobTitle:String =~ "" vetinarian "" ) => notify"	people	now => [ param:property ] of ( ( schema_table ) filter param:property =~ VALUE and param:property =~ VALUE and param:property =~ VALUE ) => notify	now => [ param:property ] of ( ( schema_table ) filter param:property REL_OP VALUE LOG_OP param:property REL_OP VALUE LOG_OP param:property REL_OP VALUE ) => notify
hotels-78	give me the address of a hotel with a checkout time later than TIME_0	now => [ param:geo:Location ] of ( ( @org.schema.Hotel.Hotel ) filter param:checkoutTime:Time >= TIME_0 ) => notify	hotels	now => [ param:property ] of ( ( schema_table ) filter param:property >= VALUE ) => notify	now => [ param:property ] of ( ( schema_table ) filter param:property REL_OP VALUE ) => notify
people-79	what languages does yoko ono speak ?	"now => [ param:knowsLanguage:Array(Entity(tt:iso_lang_code)) ] of ( ( @org.schema.Person.Person ) filter param:id:Entity(org.schema.Person:Person) =~ "" yoko ono "" ) => notify"	people	now => [ param:property ] of ( ( schema_table ) filter param:property =~ VALUE ) => notify	now => [ param:property ] of ( ( schema_table ) filter param:property REL_OP VALUE ) => notify
hotels-208	find hotels that have the overall rating of NUMBER_0 out of NUMBER_1 .	now => ( @org.schema.Hotel.Hotel ) filter param:aggregateRating.ratingValue:Number == NUMBER_0 => notify	hotels	now => ( schema_table ) filter param:property == VALUE => notify	now => ( schema_table ) filter param:property REL_OP VALUE => notify
books-39	what are the isbn numbers of the top 5 best-reviewed newbery award winning books ?	"now => [ param:isbn:String ] of ( ( sort param:aggregateRating.ratingValue:Number desc of ( ( @org.schema.Book.Book ) filter param:award:Array(String) contains~ "" newbery "" ) ) [ 1 : 5 ] ) => notify"	books	now => [ param:property ] of ( ( sort param:property desc of ( ( schema_table ) filter param:property contains~ VALUE ) ) [ VALUE : VALUE ] ) => notify	now => [ param:property ] of ( ( FUNC_OP param:property FUNC_MOD of ( ( schema_table ) filter param:property REL_OP VALUE ) ) [ VALUE : VALUE ] ) => notify
books-338	who wrote the handmaid 's tale ?	"now => [ param:author:Entity(org.schema.Book:Person) ] of ( ( @org.schema.Book.Book ) filter param:id:Entity(org.schema.Book:Book) =~ "" handmaid 's tale "" ) => notify"	books	now => [ param:property ] of ( ( schema_table ) filter param:property =~ VALUE ) => notify	now => [ param:property ] of ( ( schema_table ) filter param:property REL_OP VALUE ) => notify
people-rerun2f121	show me the people that live in houston and went to the university of texas .	"now => ( @org.schema.Person.Person ) filter param:address.addressLocality:String =~ "" houston "" and param:alumniOf:Array(Entity(org.schema.Person:Organization)) contains "" university of texas "" ^^org.schema.Person:Organization => notify"	people	now => ( schema_table ) filter param:property =~ VALUE and param:property contains VALUE => notify	now => ( schema_table ) filter param:property REL_OP VALUE LOG_OP param:property REL_OP VALUE => notify
restaurants-sf162	find me some places to eat in detroit .	"now => ( @org.schema.Restaurant.Restaurant ) filter param:geo:Location == location: "" detroit "" => notify"	restaurants	now => ( schema_table ) filter param:property == VALUE => notify	now => ( schema_table ) filter param:property REL_OP VALUE => notify
restaurants-154	does pf changs allow smoking ?	"now => [ param:smokingAllowed:Boolean ] of ( ( @org.schema.Restaurant.Restaurant ) filter param:id:Entity(org.schema.Restaurant:Restaurant) =~ "" pf changs "" ) => notify"	restaurants	now => [ param:property ] of ( ( schema_table ) filter param:property =~ VALUE ) => notify	now => [ param:property ] of ( ( schema_table ) filter param:property REL_OP VALUE ) => notify
hotels-rerun2f159	show me the rating of the closest hotel ?	now => [ param:aggregateRating.ratingValue:Number ] of ( ( sort param:distance:Measure(m) asc of ( compute distance ( param:geo:Location , location:current_location ) of ( @org.schema.Hotel.Hotel ) ) ) [ 1 ] ) => notify	hotels	now => [ param:property ] of ( ( sort param:property asc of ( compute distance ( param:property , VALUE ) of ( schema_table ) ) ) [ VALUE ] ) => notify	now => [ param:property ] of ( ( FUNC_OP param:property FUNC_MOD of ( FUNC_OP ( param:property , VALUE ) of ( schema_table ) ) ) [ VALUE ] ) => notify
restaurants-56	can you give me the phone number for the nearest NUMBER_0 star coffee house ?	"now => [ param:telephone:Entity(tt:phone_number) ] of ( ( sort param:distance:Measure(m) asc of ( compute distance ( param:geo:Location , location:current_location ) of ( ( @org.schema.Restaurant.Restaurant ) filter param:aggregateRating.ratingValue:Number == NUMBER_0 and param:servesCuisine:String =~ "" coffee "" ) ) ) [ 1 ] ) => notify"	restaurants	now => [ param:property ] of ( ( sort param:property asc of ( compute distance ( param:property , VALUE ) of ( ( schema_table ) filter param:property == VALUE and param:property =~ VALUE ) ) ) [ VALUE ] ) => notify	now => [ param:property ] of ( ( FUNC_OP param:property FUNC_MOD of ( FUNC_OP ( param:property , VALUE ) of ( ( schema_table ) filter param:property REL_OP VALUE LOG_OP param:property REL_OP VALUE ) ) ) [ VALUE ] ) => notify
people-rerun1f5	who lives in chicago ?	"now => ( @org.schema.Person.Person ) filter param:address.addressLocality:String =~ "" chicago "" => notify"	people	now => ( schema_table ) filter param:property =~ VALUE => notify	now => ( schema_table ) filter param:property REL_OP VALUE => notify
hotels-435	list all hotels with free wi-fi in minneapolis , mn	"now => ( @org.schema.Hotel.Hotel ) filter param:amenityFeature:Array(Entity(org.schema.Hotel:LocationFeatureSpecification)) contains "" free wi-fi "" ^^org.schema.Hotel:LocationFeatureSpecification and param:geo:Location == location: "" minneapolis , mn "" => notify"	hotels	now => ( schema_table ) filter param:property contains VALUE and param:property == VALUE => notify	now => ( schema_table ) filter param:property REL_OP VALUE LOG_OP param:property REL_OP VALUE => notify
movies-27	locate movies about weddings and romance .	"now => ( @org.schema.Movie.Movie ) filter param:genre:Array(String) contains~ "" romance "" and param:keywords:String =~ "" weddings "" => notify"	movies	now => ( schema_table ) filter param:property contains~ VALUE and param:property =~ VALUE => notify	now => ( schema_table ) filter param:property REL_OP VALUE LOG_OP param:property REL_OP VALUE => notify
people-167	what is the email address for ryan taylor ?	"now => [ param:email:Entity(tt:email_address) ] of ( ( @org.schema.Person.Person ) filter param:id:Entity(org.schema.Person:Person) =~ "" ryan taylor "" ) => notify"	people	now => [ param:property ] of ( ( schema_table ) filter param:property =~ VALUE ) => notify	now => [ param:property ] of ( ( schema_table ) filter param:property REL_OP VALUE ) => notify
people-136	i want to know the url for travis scott 's website	"now => [ param:url:Entity(tt:url) ] of ( ( @org.schema.Person.Person ) filter param:id:Entity(org.schema.Person:Person) =~ "" travis scott "" ) => notify"	people	now => [ param:property ] of ( ( schema_table ) filter param:property =~ VALUE ) => notify	now => [ param:property ] of ( ( schema_table ) filter param:property REL_OP VALUE ) => notify
restaurants-rerun2f47	look for a red lobster in the 85053 zip code .	"now => ( @org.schema.Restaurant.Restaurant ) filter param:address.postalCode:String =~ "" 85053 "" and param:id:Entity(org.schema.Restaurant:Restaurant) =~ "" red lobster "" => notify"	restaurants	now => ( schema_table ) filter param:property =~ VALUE and param:property =~ VALUE => notify	now => ( schema_table ) filter param:property REL_OP VALUE LOG_OP param:property REL_OP VALUE => notify
restaurants-sf77	search for hamburger joints .	"now => ( @org.schema.Restaurant.Restaurant ) filter param:servesCuisine:String =~ "" hamburger "" => notify"	restaurants	now => ( schema_table ) filter param:property =~ VALUE => notify	now => ( schema_table ) filter param:property REL_OP VALUE => notify
movies-88	what comedy movies have more than NUMBER_0 reviews ?	"now => ( @org.schema.Movie.Movie ) filter count ( param:review:Array(Entity(org.schema.Movie:Review)) ) >= NUMBER_0 and param:genre:Array(String) contains~ "" comedy "" => notify"	movies	now => ( schema_table ) filter count ( param:property ) >= VALUE and param:property contains~ VALUE => notify	now => ( schema_table ) filter FUNC_OP ( param:property ) REL_OP VALUE LOG_OP param:property REL_OP VALUE => notify
restaurants-162	show me all of the shoney 's restaurants in the city of akron , please .	"now => ( @org.schema.Restaurant.Restaurant ) filter param:geo:Location == location: "" akron "" and param:id:Entity(org.schema.Restaurant:Restaurant) =~ "" shoney "" => notify"	restaurants	now => ( schema_table ) filter param:property == VALUE and param:property =~ VALUE => notify	now => ( schema_table ) filter param:property REL_OP VALUE LOG_OP param:property REL_OP VALUE => notify
people-9	get me the name of the ceo for bank of america .	"now => ( @org.schema.Person.Person ) filter param:jobTitle:String =~ "" ceo "" and param:worksFor:Array(Entity(org.schema.Person:Organization)) contains "" bank of america "" ^^org.schema.Person:Organization => notify"	people	now => ( schema_table ) filter param:property =~ VALUE and param:property contains VALUE => notify	now => ( schema_table ) filter param:property REL_OP VALUE LOG_OP param:property REL_OP VALUE => notify
hotels-138	hotels with 5 stars that allow pets	now => ( @org.schema.Hotel.Hotel ) filter param:petsAllowed:Boolean == true and param:starRating.ratingValue:Number == 5 => notify	hotels	now => ( schema_table ) filter param:property == VALUE and param:property == VALUE => notify	now => ( schema_table ) filter param:property REL_OP VALUE LOG_OP param:property REL_OP VALUE => notify
movies-96	show me how many reviews are posted for a knight 's tale ?	"now => [ param:count:Number ] of ( compute count ( param:review:Array(Entity(org.schema.Movie:Review)) ) of ( ( @org.schema.Movie.Movie ) filter param:id:Entity(org.schema.Movie:Movie) =~ "" a knight 's tale "" ) ) => notify"	movies	now => [ param:property ] of ( compute count ( param:property ) of ( ( schema_table ) filter param:property =~ VALUE ) ) => notify	now => [ param:property ] of ( FUNC_OP ( param:property ) of ( ( schema_table ) filter param:property REL_OP VALUE ) ) => notify
movies-315	find me a movie with ashton kutcher in it .	"now => ( @org.schema.Movie.Movie ) filter param:actor:Array(Entity(org.schema.Movie:Person)) contains "" ashton kutcher "" ^^org.schema.Movie:Person => notify"	movies	now => ( schema_table ) filter param:property contains VALUE => notify	now => ( schema_table ) filter param:property REL_OP VALUE => notify
hotels-rerun1f154	show me hotels with more than NUMBER_0 reviews	now => ( @org.schema.Hotel.Hotel ) filter param:aggregateRating.reviewCount:Number >= NUMBER_0 => notify	hotels	now => ( schema_table ) filter param:property >= VALUE => notify	now => ( schema_table ) filter param:property REL_OP VALUE => notify
hotels-172	get my a hotel that lets me check out at TIME_0 or later .	now => ( @org.schema.Hotel.Hotel ) filter param:checkoutTime:Time >= TIME_0 => notify	hotels	now => ( schema_table ) filter param:property >= VALUE => notify	now => ( schema_table ) filter param:property REL_OP VALUE => notify
hotels-42	does the red lion allow pets ?	"now => [ param:petsAllowed:Boolean ] of ( ( @org.schema.Hotel.Hotel ) filter param:id:Entity(org.schema.Hotel:Hotel) =~ "" red lion "" ) => notify"	hotels	now => [ param:property ] of ( ( schema_table ) filter param:property =~ VALUE ) => notify	now => [ param:property ] of ( ( schema_table ) filter param:property REL_OP VALUE ) => notify
people-rerun2f169	display people that work for amazon and live in dallas .	"now => ( @org.schema.Person.Person ) filter param:address.addressLocality:String =~ "" dallas "" and param:worksFor:Array(Entity(org.schema.Person:Organization)) contains "" amazon "" ^^org.schema.Person:Organization => notify"	people	now => ( schema_table ) filter param:property =~ VALUE and param:property contains VALUE => notify	now => ( schema_table ) filter param:property REL_OP VALUE LOG_OP param:property REL_OP VALUE => notify
hotels-rerun1f29	show me hotels with the best user reviews .	now => ( sort param:aggregateRating.ratingValue:Number desc of ( @org.schema.Hotel.Hotel ) ) [ 1 ] => notify	hotels	now => ( sort param:property desc of ( schema_table ) ) [ VALUE ] => notify	now => ( FUNC_OP param:property FUNC_MOD of ( schema_table ) ) [ VALUE ] => notify
movies-69	who stars in the movie ghost ?	"now => [ param:actor:Array(Entity(org.schema.Movie:Person)) ] of ( ( @org.schema.Movie.Movie ) filter param:id:Entity(org.schema.Movie:Movie) =~ "" ghost "" ) => notify"	movies	now => [ param:property ] of ( ( schema_table ) filter param:property =~ VALUE ) => notify	now => [ param:property ] of ( ( schema_table ) filter param:property REL_OP VALUE ) => notify
movies-332	what movies has tom cruise been in ?	"now => ( @org.schema.Movie.Movie ) filter param:actor:Array(Entity(org.schema.Movie:Person)) contains "" tom cruise "" ^^org.schema.Movie:Person => notify"	movies	now => ( schema_table ) filter param:property contains VALUE => notify	now => ( schema_table ) filter param:property REL_OP VALUE => notify
restaurants-73	show me a list of vegan restaurants with at least NUMBER_0 reviews .	"now => ( @org.schema.Restaurant.Restaurant ) filter param:aggregateRating.reviewCount:Number >= NUMBER_0 and param:servesCuisine:String =~ "" vegan "" => notify"	restaurants	now => ( schema_table ) filter param:property >= VALUE and param:property =~ VALUE => notify	now => ( schema_table ) filter param:property REL_OP VALUE LOG_OP param:property REL_OP VALUE => notify
restaurants-39	let me know of mexican food places that allow smoking .	"now => ( @org.schema.Restaurant.Restaurant ) filter param:servesCuisine:String =~ "" mexican "" and param:smokingAllowed:Boolean == true => notify"	restaurants	now => ( schema_table ) filter param:property =~ VALUE and param:property == VALUE => notify	now => ( schema_table ) filter param:property REL_OP VALUE LOG_OP param:property REL_OP VALUE => notify
restaurants-148	show me a list of all michelin star restaurants in brooklyn heights .	"now => ( @org.schema.Restaurant.Restaurant ) filter param:geo:Location == location: "" brooklyn heights "" and param:starRating.ratingValue:Number >= 1 => notify"	restaurants	now => ( schema_table ) filter param:property == VALUE and param:property >= VALUE => notify	now => ( schema_table ) filter param:property REL_OP VALUE LOG_OP param:property REL_OP VALUE => notify
restaurants-sf65	find a pizza place .	"now => ( @org.schema.Restaurant.Restaurant ) filter param:servesCuisine:String =~ "" pizza "" => notify"	restaurants	now => ( schema_table ) filter param:property =~ VALUE => notify	now => ( schema_table ) filter param:property REL_OP VALUE => notify
restaurants-58	what is the star rating for tilted kilt ?	"now => [ param:aggregateRating.ratingValue:Number ] of ( ( @org.schema.Restaurant.Restaurant ) filter param:id:Entity(org.schema.Restaurant:Restaurant) =~ "" tilted kilt "" ) => notify"	restaurants	now => [ param:property ] of ( ( schema_table ) filter param:property =~ VALUE ) => notify	now => [ param:property ] of ( ( schema_table ) filter param:property REL_OP VALUE ) => notify
books-158	is the book the sociopath next door abridged ?	"now => [ param:abridged:Boolean ] of ( ( @org.schema.Book.Book ) filter param:id:Entity(org.schema.Book:Book) =~ "" sociopath next door "" ) => notify"	books	now => [ param:property ] of ( ( schema_table ) filter param:property =~ VALUE ) => notify	now => [ param:property ] of ( ( schema_table ) filter param:property REL_OP VALUE ) => notify
movies-46	how long is the movie jaws ?	"now => [ param:duration:Measure(ms) ] of ( ( @org.schema.Movie.Movie ) filter param:id:Entity(org.schema.Movie:Movie) =~ "" jaws "" ) => notify"	movies	now => [ param:property ] of ( ( schema_table ) filter param:property =~ VALUE ) => notify	now => [ param:property ] of ( ( schema_table ) filter param:property REL_OP VALUE ) => notify
music-37	tell me how many tracks there are on the led zeppelin ii album .	"now => [ param:numTracks:Number ] of ( ( @org.schema.Music.MusicAlbum ) filter param:id:Entity(org.schema.Music:MusicAlbum) =~ "" led zeppelin ii "" ) => notify"	music	now => [ param:property ] of ( ( schema_table ) filter param:property =~ VALUE ) => notify	now => [ param:property ] of ( ( schema_table ) filter param:property REL_OP VALUE ) => notify
hotels-146	find me cheap hotels that allow pets .	now => ( @org.schema.Hotel.Hotel ) filter param:petsAllowed:Boolean == true and param:priceRange:Enum(cheap,moderate,expensive,luxury) == enum:cheap => notify	hotels	now => ( schema_table ) filter param:property == VALUE and param:property == VALUE => notify	now => ( schema_table ) filter param:property REL_OP VALUE LOG_OP param:property REL_OP VALUE => notify
people-103	get me the names of people who speak german and work for apple .	"now => ( @org.schema.Person.Person ) filter param:knowsLanguage:Array(Entity(tt:iso_lang_code)) contains "" german "" ^^tt:iso_lang_code and param:worksFor:Array(Entity(org.schema.Person:Organization)) contains "" apple "" ^^org.schema.Person:Organization => notify"	people	now => ( schema_table ) filter param:property contains VALUE and param:property contains VALUE => notify	now => ( schema_table ) filter param:property REL_OP VALUE LOG_OP param:property REL_OP VALUE => notify
restaurants-sf174	search all reviews by john oyster .	"now => ( @org.schema.Restaurant.Review ) filter param:author:Entity(org.schema.Restaurant:Person) == "" john oyster "" ^^org.schema.Restaurant:Person => notify"	restaurants	now => ( schema_table ) filter param:property == VALUE => notify	now => ( schema_table ) filter param:property REL_OP VALUE => notify
hotels-95	find the check-in time for marriott hotels .	"now => [ param:checkinTime:Time ] of ( ( @org.schema.Hotel.Hotel ) filter param:id:Entity(org.schema.Hotel:Hotel) =~ "" marriott hotels "" ) => notify"	hotels	now => [ param:property ] of ( ( schema_table ) filter param:property =~ VALUE ) => notify	now => [ param:property ] of ( ( schema_table ) filter param:property REL_OP VALUE ) => notify
music-34	how many tracks are on the album tea for the tillerman ?	"now => [ param:numTracks:Number ] of ( ( @org.schema.Music.MusicAlbum ) filter param:id:Entity(org.schema.Music:MusicAlbum) =~ "" tea for the tillerman "" ) => notify"	music	now => [ param:property ] of ( ( schema_table ) filter param:property =~ VALUE ) => notify	now => [ param:property ] of ( ( schema_table ) filter param:property REL_OP VALUE ) => notify
hotels-rerun2f26	get me the telephone number for holiday inn .	"now => [ param:telephone:Entity(tt:phone_number) ] of ( ( @org.schema.Hotel.Hotel ) filter param:id:Entity(org.schema.Hotel:Hotel) =~ "" holiday inn "" ) => notify"	hotels	now => [ param:property ] of ( ( schema_table ) filter param:property =~ VALUE ) => notify	now => [ param:property ] of ( ( schema_table ) filter param:property REL_OP VALUE ) => notify
people-36	what is the job title of bill gates ?	"now => [ param:jobTitle:String ] of ( ( @org.schema.Person.Person ) filter param:id:Entity(org.schema.Person:Person) =~ "" bill gates "" ) => notify"	people	now => [ param:property ] of ( ( schema_table ) filter param:property =~ VALUE ) => notify	now => [ param:property ] of ( ( schema_table ) filter param:property REL_OP VALUE ) => notify
music-2104	who came out with bohemian rhapsody	"now => [ param:byArtist:Entity(org.schema.Music:Person) ] of ( ( @org.schema.Music.MusicRecording ) filter param:id:Entity(org.schema.Music:MusicRecording) =~ "" bohemian rhapsody "" ) => notify"	music	now => [ param:property ] of ( ( schema_table ) filter param:property =~ VALUE ) => notify	now => [ param:property ] of ( ( schema_table ) filter param:property REL_OP VALUE ) => notify
restaurants-170	tell me the names of cheap restaurants near me .	now => ( @org.schema.Restaurant.Restaurant ) filter param:geo:Location == location:current_location and param:priceRange:Enum(cheap,moderate,expensive,luxury) == enum:cheap => notify	restaurants	now => ( schema_table ) filter param:property == VALUE and param:property == VALUE => notify	now => ( schema_table ) filter param:property REL_OP VALUE LOG_OP param:property REL_OP VALUE => notify
restaurants-32	what is the rating of olive garden ?	"now => [ param:aggregateRating.ratingValue:Number ] of ( ( @org.schema.Restaurant.Restaurant ) filter param:id:Entity(org.schema.Restaurant:Restaurant) =~ "" olive garden "" ) => notify"	restaurants	now => [ param:property ] of ( ( schema_table ) filter param:property =~ VALUE ) => notify	now => [ param:property ] of ( ( schema_table ) filter param:property REL_OP VALUE ) => notify
music-195	find a song by billy joel	"now => ( @org.schema.Music.MusicRecording ) filter param:byArtist:Entity(org.schema.Music:Person) == "" billy joel "" ^^org.schema.Music:Person => notify"	music	now => ( schema_table ) filter param:property == VALUE => notify	now => ( schema_table ) filter param:property REL_OP VALUE => notify
hotels-296	find marriott hotel	"now => ( @org.schema.Hotel.Hotel ) filter param:id:Entity(org.schema.Hotel:Hotel) =~ "" marriott "" => notify"	hotels	now => ( schema_table ) filter param:property =~ VALUE => notify	now => ( schema_table ) filter param:property REL_OP VALUE => notify
restaurants-rerun2f48	show all ratings made by mr gucci loafers	"now => [ param:reviewRating.ratingValue:Number ] of ( ( @org.schema.Restaurant.Review ) filter param:author:Entity(org.schema.Restaurant:Person) == "" mr gucci loafers "" ^^org.schema.Restaurant:Person ) => notify"	restaurants	now => [ param:property ] of ( ( schema_table ) filter param:property == VALUE ) => notify	now => [ param:property ] of ( ( schema_table ) filter param:property REL_OP VALUE ) => notify
people-116	who worked for both google and microsoft .	"now => ( @org.schema.Person.Person ) filter param:worksFor:Array(Entity(org.schema.Person:Organization)) contains "" microsoft "" ^^org.schema.Person:Organization and param:worksFor:Array(Entity(org.schema.Person:Organization)) contains "" google "" ^^org.schema.Person:Organization => notify"	people	now => ( schema_table ) filter param:property contains VALUE and param:property contains VALUE => notify	now => ( schema_table ) filter param:property REL_OP VALUE LOG_OP param:property REL_OP VALUE => notify
